index,class,tweet
31014,2,"think should choose or b. new bang really cute, just get used to them. "
31015,2,gotcha. neat. 
31016,2,"complete fairness, though, am drawing long bow. leave alone "
31017,2,i'm obsessed today! 
31018,2,"may housing start .%, building permit %, producer pricing index (ppi) .%. keep coming! "
31019,2,iâ´m sitting my lepi the harrod centrum drink eat ice 
31020,2,thanks the answer. 
31021,2,"i'm waiting, the gift have open my day. "
31022,2,"still writing note this article; good though, it's also presentation topic ux australia "
31023,2,"hi dorcy, want say &quot;thanks&quot; being friend facebook well "
31024,2,city angel tomorrow 
31025,2,thank you! 
31026,2,told im coming back 
31027,2,yep worked! 
31028,2,"officially work  minute without thing do. oh well, at least i'm getting paid. "
31029,2,second one. 
31030,2,"arcane archival: toldthe working gourmet dedicated archive wall my work, concepts, renderings, words... now, i'm old. "
31031,2,shopping trip mrs. butler today! 
31032,2,finished episode   tonight... hopefully  episode tomorrow!!! soo.. should do now?!? 
31033,2,"walkin round the sun, casually strolling town, love day "
31034,2,hm..every speaker publicis advice build blog/ intranet without telling it department.. nrc new medium team rock though 
31035,2,okay! ty 
31036,2,going be my hair today be outside some kitten 
31037,2,watching run track 
31038,2,loving weather... hopefully stay's... lot thing do today!! 
31039,2,good you!!!!!!!!!!!!!!!! 
31040,2,work  coming home get ready the cmt awards!! 
31041,2,yay!!! worked!! thank *blush* 
31042,2,thanks having me!!!!! 
31043,2,hello everyone 
31044,2,tweeting directly my blog... cool...! 
31045,2,"wow..it's warm, what's going on? we chicago? ok..well, i'm going enjoy this. one say anything.. maybe it'll stay a "
31046,2,ahh jb's cd out today 
31047,2,jersey cute!! 
31048,2,scanning pictures. 
31049,2,hi there...!.....?... 
31050,2,morning! going be another lovely day can see already 
31051,2,"am, i clue you you look like a famous racing driver. you are, kudos your driving skill "
31052,2,haha. okay what's about?? 
31053,2,g'morning moons! left a message the pt thread crafty bastard 
31054,2,teen choice award 
31055,2,eating pineapple. 
31056,2,pretty damn cool i still think the wolf could bigger scarier x 
31057,2,need rest. - four week till long vacation start 
31058,2,"bye bye twitter! school, yoga hehe "
31059,2,are my lovely friend 
31060,2,i'm guessing wasn't cup tea 
31061,2,good morning! how's every little thing today? 
31062,2,"becaaaaaaaause, the line vine trying time premiere yeah! daddy buy and vacation today! "
31063,2,excited make new video. been while 
31064,2,hahaha... thankee kindly 
31065,2,haha. good job getting booking the  . love work! 
31066,2,"need magic wand yard, house, clutter it would be done i'm work. "
31067,2,wish have something special tweet.... erm..... am eating grapes! 
31068,2,www.trainofpearls.wordpress.com blogging today 
31069,2,a blasttttt lover pants! tell gerald hi lol 
31070,2,love sleep eat much ! 
31071,2,back the net a long time. 
31072,2,hope wp work better you today! 
31073,2,sound like beatles song. 
31074,2,tada... finally put a real icon instead the drunken brown turqoise default though one wa probably better looking 
31075,2,ahhh feel nice sleep now time study :/ 
31076,2,seeking essay &quot;being me&quot; th grader the state 
31077,2,"wa good. got idea an amy's microwave meal. thought, not?! thanks checking the blog. "
31078,2,- well done 
31079,2,"my boyyy, text mee "
31080,2,yet another amazing day . 
31081,2,just found one my favourite here actually younger me... did think were older hun? 
31082,2,nycky come tonight..thank god! looking forward a little deserved best-friend time 
31083,2,thanks speaking last night talk emerge tampa bay! are best hope see at event soon! 
31084,2,free sa umaga -pm may class na ko 
31085,2,you need love... oyeah 
31086,2,ilher.thanx editting pic myspace.com/teddielova 
31087,2,lol! ab cbn widens lead gma tv ratings! 
31088,2,"new twitter ready explore what's got everyone else buzzing! besides that, i'm chillin' listening lenny kravitz xox ~ bless. "
31089,2,because want one? 
31090,2,oooh are new tricks?! 
31091,2,"ta, would useful. "
31092,2,manage leave computer in while 
31093,2,"good morning! is everyone today? raining here mo, still going be great day "
31094,2,"biking to moomah breakfast, any kidcity people please say hi! (or twitterer course!) "
31095,2,bought album few day ago holland. love it! 
31096,2,o work 
31097,2,"lol, thaaank "
31098,2,day# wa great! moving onto day# a.k.a. last day 
31099,2,"i'm diving a &quot;deep&quot; topic my blog. barbie: good, bad the ugly... "
31100,2,reading black swan... challenging interesting! 
31101,2,"have, pweety!!! "
31102,2,glad see really miss good ole tn mtn air .. really hope catch with one day your call 
31103,2,wa bit rubbish finaly left x 
31104,2,working -  concert!! 
31105,2,tau huey tang yuan! 
31106,2,omg im so early brighthouse better b time imma get some free channel 
31107,2,surprised!!..i got conversation ..!!yiippiiiee 
31108,2,funny ... okay 
31109,2,"using tweetdeck win  every think new , lol kinda "
31110,2,yay 
31111,2,change location tehran your blog twitter! unless live trinidad. you already your incompetent regime 
31112,2,i'll keep checking myspace a tour date near carolina's. really would love hear sing live again! 
31113,2,voted!! =]]] can't wait 
31114,2,wa using twitter site... ok now... it's up took while.... 
31115,2,nice good hear you find name the next album? 
31116,2,omg! forgot give dog food morning ate all last night. ima call mom she feed 
31117,2,big cleaning will sandwihes? 
31118,2,hey u remember me? 
31119,2,i'm going try in rock-climbing hope i'll back alive without serious injury 
31120,2,my way cedar point shawn hilary brian 
31121,2,"welcome lol, won't follow both you tweet "
31122,2,today big day!!!!!!!!!!!!! hope go well!!! keep in prayers!!!!! 
31123,2,so damn cute not always she brings... 
31124,2,gd mornin sunshine! rya gonna dance yur way wrk day? smiling &amp; dancin ur blue away! 
31125,2,watching something life full inevitable event 
31126,2,yuppers the mixtape i dropped freestyle myspace n twitter ovum + downloads  min 
31127,2,twitter force whole web a -character window. (via twitter 
31128,2,going town anna.. good weather wanna barbeque! 
31129,2,not both ? best both world 
31130,2,ok am hi! 
31131,2,watching saw  - yay 
31132,2,"what's favorite chord progression? like v vii (minor) iii (minor) iv. ex: bm f#m g, a in &quot;this fragile breath.&quot; "
31133,2,hey guys! small question: on earth you guy end following me? curious x x 
31134,2,chemistry blaaah good news: lvtt today 
31135,2,"&quot;ã nã³is&quot; = something like &quot;wow, look me&quot; "
31136,2,meant be revising hot fuzz too tempting 
31137,2,ive nbeem drink s hourst 
31138,2,"liked entry, therefore must been good good luck! "
31139,2,a beautiful day in barcelona. how's everyone doing? 
31140,2,wa good chat! keep u posted guys... 
31141,2,gonna well. good luck sissy. 
31142,2,i'll finish watching volcano go make cupcakes. 
31143,2,"that's hilarious! how wrote it hilarious, "
31144,2,eating dinner harvesting  field sunflower  field rice. love farm town. my stress reliever. 
31145,2,happy birthday heart my niece *dreanna* muahzzzzzzz :-* good mornin tweeps 
31146,2,i'm lead believe also say 'pieces eight' 
31147,2,paris hiltons dress the new mag just bought today look fab! want want want 
31148,2,". prob. im for you. know, sometimes eventually "
31149,2,
31150,2,yes good job being excited. 
31151,2,remember watching twin peak it first came feeling completely mesmersized and by it! hope family enjoy 
31152,2,going take passport picture 
31153,2,someone please copyright pic just posted please? thanks! 
31154,2,yay thanks 
31155,2,welcome tgg 
31156,2,good morning tweets.. i'm still the cover my eye barely i'm already working happy tuesday 
31157,2,back home.. gonna go moodhings a while.. 
31158,2,people turning avatar green a show support the iranian protest 
31159,2,sound like great event. full report requested behalf myself other non-attendees 
31160,2,model peer review observation teaching videoing staff. excellent idea sltc 
31161,2,"giggin tonite echo arena... actually, really get goin! "
31162,2,brb.. have wake my son 
31163,2,yay etsy!! good luck! 
31164,2,"yyyooooo homies finito exams, a nice cold beer anyone want join? l "
31165,2,haha! learn adjust soon have fun reeeeelaxxx. haha. 
31166,2,going to sunbath 
31167,2,"will try, another challlenge chance get c&amp;c stuff "
31168,2,yeeeeeeeeeeeah contdown i'm soo happy! &lt; today: nd schoolconcert! hope will great a tomorrow! ciao 
31169,2,
31170,2,"grimmy baby, love you! hope had fun interviewing jonas bros saw at wembley night were amazing! "
31171,2,going rent game 
31172,2,want another good reason gm going under? koenigsegg buying saab! new saab's going be awesome. 
31173,2,love questie fam..you guy rock mii sox :] -kiwi p.s - good morning! 
31174,2,haha thanks =p woah explosion look awful =( thought the families. must check twitterfox 
31175,2,happy birthday bruthhaaa 
31176,2,hey love! ur cutest prego! godbless you! 
31177,2,milees! can listen new song? im exited! lovee youu 
31178,2,wishing everyone wonderful day! 
31179,2,hey got of new song line vine trying time my pod all song rock love guy 
31180,2,am almost done voting 
31181,2,love it! still crack up woman!! 
31182,2,heinz ravioli is ... only sauce wa l'il le ... errr ... obvious 
31183,2,good morning everyone! 
31184,2,"ok, jumping the car, grabbing coffee then heading back make way through e-mail mountain. reply coming! "
31185,2,"ending night this one. &quot;i wish were here.&quot; &quot;monuments melodies&quot;, mah album the year. g'ni... â« ~bdln "
31186,2,"colossian :-. message said school out, quit studying subject start living it. god's funny like sometimes "
31187,2,re: sound great! are guy really sure is simple?? 
31188,2,wow. just heard westlife's 'close' the radio. fave! lol. been long since last got chance listen it. 
31189,2,hi pls u reply me 
31190,2,day just pup  week folk / 
31191,2,"hope are marvelous, tho! "
31192,2,thanks following!! thank lisa loeb!! 
31193,2,is last class ravioli yay! 
31194,2,"tough day. back home, eating two huge sandwich beetroot slash orange slash carrot juice "
31195,2,seana going the show tonight? excited see you guy &amp; still to go to dinner soon! 
31196,2,.mbps the park. there's greater pleasure finding unsecured wireless 
31197,2,"seems enjoy singing, enjoying merlot "
31198,2,mr reay ? wa hanging in international ? ;) 
31199,2,done spanish kadys coming today! 
31200,2,naked picture the way go kidding. challenge huge news station a race a million! 
31201,2,"oh la la. i'm up, i'm up. just take shower get ready pick sarah up. yay to summer accordance prophecy "
31202,2,i'm a lazy shit. read blog: 
31203,2,dreamopottomus very philosophical today. 
31204,2,wa pleasure meeting a well. thanks helping navigate water 
31205,2,"packaging more ancol cat collars, are going like hot cake the moment! just â£. can see "
31206,2,seven hour later i'm and ready  start day! a wonderful one tweeters! know will! 
31207,2,"dyed hair the best shade brown, now, to see favorite person, ever. wow. love life today. "
31208,2,oh sexy hubby! taking a shower taking auntie the doctors. 
31209,2,% sure. 
31210,2,- already a lego avatar 
31211,2,definitely preening. egg certainly needed in the ham! 
31212,2,thank goodness rain-x 
31213,2,nothing say....lvatt absolutelyextraordinaryspectacularlyamazing! love it! congrats ( joe jonas 
31214,2,- the garden 
31215,2,sundays?? will miss you!!!!  besote crystal!! 
31216,2,"ahh, iphone be waiting me i get home work, yippie! "
31217,2,"hey sai, know is always something can get into!!! let see the happs and let know sure yay! "
31218,2,the phone . 
31219,2,"unless had  counter counting vote a rate  vote/sec yeah, unlikely "
31220,2,got absolutely drenched the rain wa fun though =* 
31221,2,ordering stuff zacuto b&amp;h 
31222,2,"tonight i'm baking cakes, been mark spencer get ingredients. "
31223,2,"well, always need help next time u got time your hands, let know! "
31224,2,thanks rock! love quote &quot;ive in lap a napkin&quot; haha brilliant 
31225,2,"you're messy, dirty. that's okay, then. hahahah. good morning; actually, don't know time difference us. "
31226,2,wa with ? 
31227,2,going back my apt lol good morning! 
31228,2,woke up. hung out chelsea last. wa blast band practice noon. xnickx (s.t.c) (otm) 
31229,2,well thanks sure im irish :&lt;) hope have great day! enjoy 
31230,2,should hangout todaaayyy! 
31231,2,"know would really make good morning? squarespace dropping a gift card my lap, that's what. "
31232,2,grow fast! daughter  almost tall me! old your son? 
31233,2,thank ! 
31234,2,"ha arrived the mall. finally, got new clothes mix match. "
31235,2,love delta. checked  minute prior take-off they still said they'd get -pound bag now those security lines... 
31236,2,"ok, like godless socialist. get it. "
31237,2,oops! hope running 
31238,2,soooooo happy get go back work rota a week!!! am enjoying watching happy foot inront the fire 
31239,2,did! i reserve right change name my character any time. glad writing! 
31240,2,day  summer school training...packed a room like sardines...i love district  
31241,2,woo hoo! doctor said home friday... lucky me! 
31242,2,ah find feeling rather the weather today 
31243,2,look ridiculous. charma? i'm him this. positive energy me. wa &quot;c&quot; coach ruff spoke of? really name? 
31244,2,"iremember @ da end th grade year, mom  pick da stuff wa confiscated me dat year...i got my  walkman back "
31245,2,haven't logged to site my r password. 
31246,2,"...spending day a boat, finally getting summer glow "
31247,2,love austin!! to morning gathering &amp; to dallas more alternative fuel &amp; green energy power meetings. 
31248,2,yes out 
31249,2,"sure! wifi strong, i'll boot the ole skype! username sdweathers (no surprise) time it there? "
31250,2,im &amp;  get jaiden up. 
31251,2,waiting musclenerd video unlock iphone . 
31252,2,the bus 
31253,2,hating i'm sick &amp; sister's icu i'm loving paid vacay work! 
31254,2,sorry: you could pick band/ singer sing mcfly would be? x 
31255,2,hey ! welcome the world twitter. hope are well 
31256,2,"wondering long take ian jones get twitter, he's &quot;gardening leave&quot; poking around facebook fill his day "
31257,2,"haha, thanks "
31258,2,hmmm... try uber twitter... thanks melaney think one better twtrbrry 
31259,2,smoking with green machine dd moni's dropping tomorrow morning i'm psyched. happy toking 
31260,2,hanging friend steningebadet 
31261,2,feel happier 
31262,2,chick????? 
31263,2,"didn't go the woods, charlotte got locked and went sit her outside you's want go woods? lol "
31264,2,iot newmarket friday an age show .. /event.php?eid=&amp;ref=ts 
31265,2,sunny day-looking forward tonight 
31266,2,"i'm australia started hip-hop/r&amp;b magazine australia, about australia. "
31267,2,"have earbuds now, listening outkast...hip-hip ~ make happy "
31268,2,"yes,  cents...hope are a great morning! "
31269,2,is m.u.? put photo rockstar! 
31270,2,happy birthday where's party? 
31271,2,firdayproject in wild. feedback more welcome 
31272,2,"lines, vine trying time awesome!! luv "
31273,2,ordered bfast burrito time work the proper page. 
31274,2,"nah, wa damp the outside aswell the morning dew - figured i'd give a coating help out anyways "
31275,2,"yeah, said on live chat but love song much "
31276,2, day til holiday 
31277,2,could be? could a$$hole sits next me pre-trial really absent? yes!!! today be good day 
31278,2,good morning. sipping morning coffee going email offline messages. got couple reading scheduled tonight. 
31279,2,delicious! feel like eating baskin robbins icecream now! bavarian chocolate!!! droool 
31280,2,good morning rob 
31281,2,hanging with daughter whilst drinking coffee watching count sesame street 
31282,2,listening è?æ°¸åº·'s ãçº¢é¢ç¥å·±ã... yay!!! æå¤'s lyrics!!! knew wa him... great song! 
31283,2,listening eminem *kids. mathew werkmeister good actor ! 
31284,2,"somebody actually responded a twitter. surprise, surprise! "
31285,2,can't blame for trying upsell probably quota meet. 
31286,2,"reminds me, are awesome game facebook? are awesome games, you guys?? "
31287,2,people my work fucking retarded. make feel good myself 
31288,2,remember maynards wine gum ad ('hoots mon')? playing in  minute www.fm.ie there's moose loose aboot hoose 
31289,2,well. i'm to go get ready work. presentation morning a workaholic afternoon. i'm ready anything! huzzah! 
31290,2,an awesome time! i'm le hrs away the same. yippee! 
31291,2,"satisfied my day today acomplished much &amp; understood more..i love feeling content w ur at,yet inspired more..hope nice "
31292,2,yyyeeeeeeeeeeup. 
31293,2,"greeting him, can proud his dad "
31294,2,excited ring came in! 
31295,2,school. love able to go late it's like quarter day instead a half hah 
31296,2,"again, might backfire "
31297,2,time another cup java 
31298,2,back. woke at : the morning can't sleep... jetlag?! 
31299,2,ahhh my b-day im nothing til go the phillies game tonight! 
31300,2,"ptr | date' o' ptr: wryxian : can greatly understand anticipation -- share however, have d.. "
31301,2,can't wait see sister's keeper it come 
31302,2,"please forgive for i'm say, although believe understand: i'm glad to hear that. (get well soon) "
31303,2,"addict together, eh? "
31304,2,yup! 
31305,2,many order would get this style abode?&quot; 
31306,2,too bad. thing been pretty okay far. 
31307,2,ii cant chooise miley &amp; demi they're great i love miley demi never something.. wa never nominated.. 
31308,2,"my way home, finally "
31309,2,"paying visit the hair dresser, if to crowded... i'm going squarespace "
31310,2,"cool, love cold place tried craiglist it seems ppl expecting rent room more one month "
31311,2,everyone please follow bfs band they've joined twitter it would a really big help x 
31312,2,ranger game? pity y'all have decent baseball 
31313,2,iremember getting taught hw play card my flight attendnt age  x 
31314,2,haveyouever seen shootingstar? 
31315,2,killing ghost  power pellet a time 
31316,2,that possible? lol. yeah left computer 
31317,2,to clean uo bit now. eww. a waste time 
31318,2,"beautiful sleep, white couch, open balcony, cool breeze, stars. closed eye pictured bed &quot;the twenty-one balloons.&quot; "
31319,2,look forward reading then! 
31320,2,"got wrk! hoped the bed didnt turn swag on, hope today get better "
31321,2,love new incubus album monument melodies. love incubus! 
31322,2,expect  star cafã©bola chibugan.multiply.com 
31323,2,count in!!!...unless i'm one the asshole ur life forget it...buy ya damn coffee!!! 
31324,2,favourite part was.. hmm.. old lady bit the police man the neck yours? 
31325,2,good mornin honeybun 
31326,2,"morning all! got way early, boy i, that's happens you go bed way early "
31327,2,waiting update iphone g. 
31328,2,great night sleep. great morning run. let see work go well. 
31329,2,thanks shan! know will appreciate wishes! 
31330,2,"get experience do phd cllinical, go holiday the usa not, the search continues. "
31331,2,"little colour, otherwise fine... "
31332,2,*faints* want!! everything look good it put a fisheye haha 
31333,2,excited on conan tonight!! check out 
31334,2,excellent choix !! 
31335,2,@@ rolling eye ya. 
31336,2,"yes, i've found most effective way neatly inhale breakfast cereal from oversized coffee mug. "
31337,2,got home!! got season  copy cm yahoooo ;-) plus take home pasta w/ sundried tomato &amp; caper lunch 
31338,2,waiting joe finish work we go th gym 
31339,2,"that's you're runner! do work, run, nuff said. "
31340,2,to cheerleading. boat after. 
31341,2,yes! thanks 
31342,2,work yay for money! 
31343,2,i've lived leawood &amp; kc proper. you? saw your profile mizzou fan. i'm ku am happy call a truce. 
31344,2,got of tip getting jetlag. thank you! i've got caffeine &amp; plan go the gym later.(look sun my way) 
31345,2,"be going gym shortly some much needed workout. personally any cardio 'cause kill me, about the weight "
31346,2,boring? boring allowed! 
31347,2,around then goin sar bear 
31348,2,a wonderful day your son! 
31349,2,so smooth just wanna pet - allison. haha gotta love science class 
31350,2,watching twilight awesome movie (y) 
31351,2,: thats one just got. good strong; im mixing whipped cream it it better 
31352,2,"congrats, started rd week "
31353,2,ooh. good one. like hafiz. 
31354,2,"eat noodle ! hmm,full ! "
31355,2,yup... reviewing 
31356,2,portuguese exam wa easy!!! let see the biology one be 
31357,2,talking the phone branden making yawn; that's good thing 
31358,2,"good luck jessica lynn,you get shape getting lvatt her today. i'm excited. "
31359,2,are fun! wa thinking yesterday. are things? would love see you one these days. 
31360,2,each own 
31361,2,a nice week oslo audun henrik all other fine people ndc. new ã¼berpc ha ordered btw! 
31362,2,awake &amp; sleepy morning good sleepy start  day project today hope it either construction painting....n ... 
31363,2,"wow, amazing see early wake up! good morning you too! a great day!!! "
31364,2,going sleep.. sweet night guys..tomorrow another day..) 
31365,2,yay! in twitter! finally been persuaded! lol! 
31366,2,thanks following!! thank !! 
31367,2,"got lvatt yesturday! day came out, pre-ordered on amazon! : "
31368,2,should ring bell ? you lost key ? 
31369,2,a great day don't let kid punch button punch lol. 
31370,2,good morning!!! am nervous 
31371,2,to russian. international relation later tonight. 
31372,2,"forget village, i'll ask brov "
31373,2,look like i've got summer project! 
31374,2,once coffee n drug kick it wrap this sizzong!!! ooowwwwwww 
31375,2,lucky you! wish was! xx 
31376,2,lol too 
31377,2,morning everyone....hoping no rain today...thunderstorm last night wa awesome little one wa scared the loud booms....lol 
31378,2,toxicity good 
31379,2,going the beach chelsey's birthday. 
31380,2,"lol winning apple voucher, a phone, i spend on nice looking stuff instead "
31381,2,too part the next release 
31382,2,never happier someone special made realise my blessing 
31383,2,make beatiful pic my new nikon 
31384,2,thanks the followfriday ...been bit busy past days. 
31385,2,"awesome thank you! that's got too, i thought wa wrong, haha. i thought would around . /fail. "
31386,2,filling upcat form 
31387,2,work til six. with dee ann the night all day tomorrow! 
31388,2,yes hope can make it! 
31389,2,agree momhead 
31390,2,nothing nothing happened 
31391,2,"touche! that's fantasically made point, right there. superfragilisticespialidocious, even. "
31392,2,bene. bene. tutti? &lt; that right? 
31393,2,"morning baby ... k know, i. know im ! not like me! "
31394,2,love jb's new album 
31395,2,"moderates, students, intellectual = geek ? "
31396,2,i'll see ther ...love kaazoooooo 
31397,2,am loving sun is everyone afternoon? 
31398,2,"michelle - should get facebook us, you could see ms. katie all the time! give a consider!? "
31399,2,good morning! our mutual follower saw but is way make go public time line &amp; annoying me. 
31400,2,to get get and get ready the day... piano lesson am.. yay! hehehe.... 
31401,2,yeah definitely enjoy. playin' hartke equipment make happy 
31402,2,go check first song sand ! 
31403,2,love postal service! 
31404,2,coffee time 
31405,2,yes yessssssssssssssss???????????????? 
31406,2,love waking to sound wave look like good beach day! 
31407,2,my  year old cousin threw hugest tantrum yesteday made decision have child to get dog 
31408,2,i'm too early eating stale cereal. day only get better. 
31409,2,are you!!!! art phenomenal well. is honor you wanted to your precious emily 
31410,2,i'm listening ashley tisdales &quot;guilty pleasure&quot; 
31411,2,happy anniversary you two lovebird 
31412,2,
31413,2,geometry-no acting 
31414,2,won't  either!!!! i'm taking sabatical birthdays. 
31415,2,finished work. it skating time. reckon there'll to some pirate metal in car 
31416,2,"i've good, trying get thing organized! havent any sleep. just finished site nativebella.dreamyobsession.com "
31417,2,haha chocolate solve everything! met someone other day did like chocolate. what??? 
31418,2,dinner w/ mommy &amp;daddy @ honji adam rd. wl buckaroos?! japenes food's bombz man! 
31419,2,i'll happy watch your pixel ya! 
31420,2,hii robiee! fun today!! 
31421,2,"finished coffee at red lobster coffee joints, strbux. off a gaggle biz meetings. yee haw. "
31422,2,i'm hungover today faboulous otherwise!! you?? 
31423,2,"goodnight, twtter. goodnight everyone. wish luck tomorrow's talumpati. let's hope i'd look fine my dress, too. =| "
31424,2,ok see &quot;business man&quot; nice pic (why serious)-joker voice....ahahahahaha hookah??? lol 
31425,2,all-american reject august  
31426,2,v mojom nie see code. 
31427,2,drama my life let u see tommorrow brings lol ! 
31428,2,+ word too long uxlondon 
31429,2,"that did it, honestly. had idea people burned until year later! wa actually naive, surprise "
31430,2,cant sleep i listen norah jones the new album jewel u need one &quot;siesta&quot; sooo goood rest 
31431,2,are an emo &amp; luv still 
31432,2,erm a shop ..dunelm mill night some day work local radio do do ? x 
31433,2,"@ healeravalaura: good morning! fear i'm reiki virgin well your healing thing, lady. "
31434,2,hoping coffee kick quickly i'm not morning person anymore 
31435,2,saw jonas brother last night amazing!!! 
31436,2,( yes please! hahahaha! ) 
31437,2,"row row boat, till feel tired!! oh i'm tired maannnnnnn. sorry fish, think hit when row-ing the boat. "
31438,2,nice update el!! 
31439,2,i'm lazy eat dinner. hahaha! 
31440,2,thank for tweeting this! 
31441,2,last day school! ready wipe floor. ready graduation. i'm excited lol. 
31442,2,im sure lambies 
31443,2,today wa last offical schoolday. tomorrow be funny 
31444,2,"is sweet, thanks! "
31445,2,absolutely hate tractor cause to drive  mph under. other that i'm a good mood 
31446,2,sun which mean fit guy strip good times! 
31447,2,"lololol....the age thing start get your mind? happens! good morning jessie! a nice coffee, u'll fine. "
31448,2,nice background 
31449,2,work gym. &gt; day til i'm north carolina!&lt; 
31450,2,"is opera unite? new day, new tech learn "
31451,2,qual twitter dele? 
31452,2,changing cell phone number. been almost decade the number; time a change hahaha 
31453,2,i'm happy he here..i be september teach dance..wouw!xdlol..i love dance music! 
31454,2,"bã¤ã¤ã¤ã¤h! haha, can't make that. ã¤. lol sleep well! guess, have strange dreams. "
31455,2,"love summer. 'tweeted' a while, a busy bee "
31456,2,sunflower poppy blooming 
31457,2,"sound like song in saying, it? "
31458,2,welcome ! il n'y pa de traduction franã§aise... anglo-saxon dominance speak pretty good french 
31459,2,haha.. love too 
31460,2,hi thanx follow let income potential flourish. 
31461,2,whale watch today yay get watch princaple swim around the water 
31462,2,sweet yo. btw i get im waking u for hug 
31463,2,is much internet is stupid (via /you've seen the brett farrrve unretirement story! 
31464,2,yup i'm going pink concert 
31465,2,heading home a day then d.c. 
31466,2,well im tweeting now. 
31467,2,art  dropping asap 
31468,2,ha to gym .. for lunch is chilling xxx 
31469,2,happyg random act kindness: smile 
31470,2,labshoo too!! i'll make u kuwento there's something make kuwento 
31471,2,finally seeing scandinavian sun again! woke at  this morning visit going well. 
31472,2,welcome 
31473,2,"blono need bachelor. nearly scarey it seems. pls me for good (charitable) cause, promise! "
31474,2,oh oh thunderstrom brr x/ hate kind lightning brumm brumm 
31475,2,wa thinking maybe were using a spoon 
31476,2,"did know that. thought just five nameless, disappearing dogs. "
31477,2,work....as always. love up : every day. 
31478,2,walking dog nice day . 
31479,2,ok... lot do today... getting computer a beautiful day here... hope it is nice you too . 
31480,2,looking forward a whole month nikki beach happening july @ kragerã¸/norway ticket r coming soon... 
31481,2,automated test can run staging... om nom 
31482,2,give run! need work back to three day a week. i go 
31483,2,wish! today's day win! squarespace 
31484,2,.. exciting! going look beautiful .. can't wait see picture 
31485,2,pissing with rain manilatown. am eating chocolate cake..and hoping will my internet sorted monday morning! 
31486,2,gonna hang with people school today. nice 
31487,2,"happy tuesday! busy day me : call, : mtg : coffee ! know jealous! "
31488,2,am there chocolate pancake 
31489,2,great hearing you good luck the audition! treat to something delicious afterwards. 
31490,2,"watched tropic thunder...has funny bits. bed now, hour to go til stitch come "
31491,2,you mean click click ? like song 
31492,2,can't wait see of awesome science work! forget complete work correction keep grade up! 
31493,2,haha! least look like 
31494,2,you do laugh some situation  stop from breaking down. joy the lord my strength! 
31495,2,"lift foot the ground,you spin around -- crazier taylor wift "
31496,2,one sleep new york! 
31497,2,working...can't wait the cma's tonight! 
31498,2,love too. were doing awake am? i'm up after pm! love summer!!! 
31499,2,love boardshorts 
31500,2,are fab! &lt; 
31501,2,"soon saw paula here, i checked her..... that's first thought came my head - poor tiny arms. "
31502,2,allo ik twitter ook xd kwou da gwn e probere 
31503,2,happy jonas day! oh! my mom love cd 
31504,2,haha found u trikk!!! msg jus u babe!!. .i love ya like carlos he's drunk!!! 
31505,2,well guess theory work 
31506,2,"come dave are web designer, should able figure this twitter stalking malarky "
31507,2,"good here! having coffee, storing some caffeine energy work really fast a bit "
31508,2,thanks much is hoping :s... need be finished properly run built chicken wire added 
31509,2,whats good! hows lovely weather there? aloha hawaii?? 
31510,2,doin haaaaaaaaiiiiiiir 
31511,2,"followers, exposure, money woohoo! check --planning cotillion "
31512,2,packing stuff my new apartment 
31513,2,"ha, tot or tot later, either way always good. "
31514,2,need dentist greenville sc..husband broke tooth last night in pain. dentist ill we need someone fast. 
31515,2,nice! doe look? love way mine look 
31516,2,sound tiring hahahaha 
31517,2,got lady gaga revenge.. have tap tap apps 
31518,2,math wa ravin! lovedd it. no work sure did amaze babes! 
31519,2,"me, holly, cleo, caesar "
31520,2,- certification test # : morning. feeling much better this one today 
31521,2,u pussy. this in relation  thing hate u. my sister keeper. 
31522,2,man have voting you guy non-stop! nkotb stand chance...you guy obviously best bsb 
31523,2,goodnight 
31524,2,new goat last night - little silver whether out ink lakes. freebie hopefully good playmate nixon. thanks deb &amp; vickie! 
31525,2,wa last sunday disc golf course making the chain rattle. 
31526,2,absolutely 
31527,2,gercekten cok sevindim tesekkurler gule gule dileyä±n 
31528,2,happy birthday taylor mcnicol ! a good dayyyyyyy! 
31529,2,happy birthday rory! 
31530,2,swimming. a useless tweet. can't wait my life actually interesting. 
31531,2,don't think the xml frightens ... 
31532,2,can't wait the next holiday 
31533,2,"&quot;forcing&quot;? oh dear, must improve retaining skills... "
31534,2,workin hard always 
31535,2,hey guy are doing? am working home now. yesturday found new project work 
31536,2,got brace off!! yay! 
31537,2,"crazy seat thing - blue one pic. support the little one a young age, betsy's getting used it "
31538,2,top down. warm sun. high speed. happy me. 
31539,2,hey betaaaaaa eh eh udah bagi rapot belom? 
31540,2,oh wa you wa saying rian's name?! found it wa 'one take jake' 
31541,2,estou curtindo novo cd black eyed pea - the e.n.d. .... muito bom!!!! recomendo 
31542,2,kind license releasing p script under? i'm curious see criterion you use determine &quot;spamminess&quot; 
31543,2,"guy helped rob win mtv movie awards, let's help takeover teen choice awards! follow link, forget register "
31544,2,im such great mood mornin ! could guy tell 
31545,2,tent wa filled water morning. yuk. going be long trip. headed the mountain now. 
31546,2,first day class fixed things. dinner orgmates. alone my boarding house. i have internet already! 
31547,2,back stl my first . climb last night it felt great!!! 
31548,2,concert last night wa amazing! thankyou giving a night will never forget! 
31549,2,a good day buddy. 
