index,class,tweet
19820,1,"rt where's girl could pack bowl with? know u there hoe, quit playing "
19821,1,rt niqqas talk then bitch days. 
19822,1,rt rick james ain't even slap bitch hard 
19823,2,rt spotted looming yellow crown tonight's truedetective? 
19824,2,rt charlie sheen engaged a porn star. can't the one thinking can a lot better. 
19825,2,"rt yesterday, caged bird sang blues. rip mayaangelou. "
19826,2,rt bird meant be caged 
19827,1,rt lol your response wa bitch i like pregnant? 
19828,1,"rt legendary year. rt speaking '09, year pussy wa phenomenal. "
19829,1,rt hoe want belvita 
19830,2,"rt dear god, make a bird i fly far, far far away "
19831,1,"rt preferring be barefoot make basic bitch, sign up. i get a free mason jar? "
19832,1,"rt you tell chick-fil-a cashier thank you, that bitch say ""my pleasure"" "
19833,2,"rt raven symone's hair like, ""i'm colored, i'm american."" "
19834,2,rt might called 5 second summer their song 3 minute trash 
19835,1,"rt listen beautiful bitch, i'm to fuck you up some truth. "
19836,2,"rt the yankee draft room, had huge picture greg campbell the message, ""this the makeup we're looking for."" "
19837,2,"rt run differentials:mets -14, yankee -32. "
19838,2,rt the yankee won four straight shane greene start 7 9 speaks his stability a season starters' emergen; 
19839,1,rt bitch ain't real. ; 
19840,1,rt mcm ; bc tomorrow's 6 month ; fuck everyone said wouldn't last. proved bitch wrong 8230; 
19841,1,rt about fag. miss like crazy ;;; 
19842,1,rt ocho approaching bitch 
19843,1,rt people focus skin tone dating someone fucking retarded brainwashed. ; 
19844,1,rt man robin thicke on black tv trying get pussy back 
19845,1,rt idc yall bitch yo 
19846,1,"rt ""im laughing hard lay the un-loyalist hos"" plea "
19847,2,"rt republican rick scott ha reelected flgov, defeating democrat charlie crist. 8230; "
19848,1,rt tha bad bitch need go concert bham tonight. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 
19849,2,rt i'm little teapot short irish artist the year amas emabiggestfans1d 
19850,1,rt bitch said lie much bitch ain't worth telling truth 
19851,1,rt tbh left my hoe alone ; 
19852,1,rt bitch spread rumor you 
19853,1,rt ;;; gave bitch something be mad . ! 
19854,1,rt hatin hoe be comin me like i'm finna save aintnobread bitch u better get here get 
19855,1,rt monkey see ;;monkey hoes; 
19856,1,rt hate dumb bitch. 
19857,1,rt pussy pussy 
19858,1,rt ; bitch didn't feed me. asked to buy a burger ;;;;;;;;;;; lmfaoooooo ; 
19859,1,rt ; bitch not coming 8221;;;;;;;;;;;;;; 
19860,1,"rt ; that's fucked when bitch fw , talk you.. with hoe claim don't fw ; funny.;;;;;; "
19861,1,rt ; lol bitch run ya band up.. know i'm dumb;i hate broke bitch..... hate em 
19862,1,rt you bitch fail realize these nigga really moving ; still fucking that bitch ;;; 
19863,1,rt hey call a bitch ; 
19864,1,rt word jac.. can't save every hoe.. got let hurt. 
19865,1,rt about get the hoe lol 
19866,1,rt dont message your number tell to text you.... i'm your bitch lol 
19867,1,rt favorite childhood memory wa mom found my stash 30 xanax wa slightly le a bitch exactly one ; 
19868,2,"rt led christmas decor light 10m 33ft 100 led fairy string light outdoor/indoor, "
19869,2,"rt sweet treat lunch today - raspberry gelato, gin+juice sorbet &amp; brownie gelato! gelatocart thursday - can't wait ... "
19870,1,"rt problem retard liberal they think supply &amp; demand mean ""supply with everything demand."" votingmatters "
19871,1,rt nick jonas hoe squeezing dick? nick jonas gonna leaked nudes? nick jonas le a role model? 
19872,1,rt ; these hoe acting like not getting fucked &amp; sucking dick ; i ain't saying nothing ; 
19873,1,rt know u dawg hoe bck style 
19874,1,rt white bitch love cocaine 
19875,1,"rt your man call bitch y'all arguing don't think really a bitch, just actin like one "
19876,1,rt ain't friend hoe 
19877,1,rt ; 90% nigga goofy act like bitches; aint lyin 
19878,1,rt proud mahanain ; still hoe tho 
19879,1,rt jeter a-rod. class trash. 
19880,0,rt want chill campus w &amp; throw bible bitch taking walk shame;; 
19881,2,rt nerd cool get really judge-y other nerd passionate thing they aren't passionate abo ... 
19882,2,rt duchess cambridge present first yellow jersey tdf 
19883,1,rt ; stop ; playin bitch ; know i'm mvp ;;; 
19884,1,rt hate when bitch know don't fuck her &amp; really trying talk me like cool nahh bitch foh don't ; 
19885,1,"rt wa like ""i go raider games. are ghetto people get jumped"" lmao wa like ""well shit sound lik; "
19886,1,rt need dick sucked..fuck 1 bitch need ;; slut 
19887,1,rt i hear ugly bitch talk another ugly bitch ; ... 
19888,1,rt u bitch ain't paying bills......so fuck 
19889,2,"rt joey bada$$ said ""traded my nike a new mic, guess safe say sold sol a new life."" http:/; "
19890,1,"rt tupac said ""i ain't killer don't push me, revenge the sweetest joy next getting pussy."" 8230; "
19891,1,"rt tyler creator said ""rape pregnant bitch tell friend had threesome."" "
19892,1,rt shoutout bitch guessed remix shit ;;; 
19893,1,rt bein bitch 
19894,1,"rt broke, even though obama working it, bitch, i got something so "
19895,2,rt bill maher mock gullible america missing real enemy 
19896,1,rt ; i run a niggah i'll lose fight; 
19897,0,rt mine ;;; rt ; ma niggah ;; 
19898,1,rt bible rt a hoe you already got new year eve plan 
19899,1,rt ; yeah bitch 8221; 
19900,1,rt ; idk i love skinny girls; got good pussy ; 
19901,1,"rt lol oh godddddd , bitch really coming &amp; late you gon lls "
19902,1,rt ugly bitch definitely disguste ; ewww yuck! 
19903,1,rt said got many hoe 
19904,1,rt inhale white exhale nigger 
19905,2,rt flappy bird dusty 
19906,1,rt hate people ask ;who tryna look good for?!; bitch bye 
19907,1,rt bad bitch 
19908,1,rt shoot em shit cool gimme shit can play front bitch nigga...gimme jiggy shit ca ... 
19909,2,rt video: renegade cut: snowpiercer ; analysis bong joon-ho;s sci-fi action film. topic include... 8230; 
19910,2,rt got 5 20% slot sole sauce the early bird today use ;save20; checkout 
19911,2,rt got receipt ink your soles? problem. 
19912,1,"rt ear look good ;;;;;;; ""bsa hoe yo background "
19913,1,rt keshun like aint nothing cut bitch nawl aint ;;; 
19914,2,rt ; kanye west a costume a mock a race.; girl hate do but kanye a human a costume but; 
19915,1,rt that's i drive bitch 
19916,1,rt joseline the audience mad a bitch 
19917,2,rt ; kevin hart make funny faces.. curriculum kinda trash..; curriculum? ;;; 
19918,2,"rt a great day, lovely fellow ape :) "
19919,2,rt human genetically closer chimp chimp to gorillas. we all apes. a great day clever twe; 
19920,1,"rt jesus love you, everyone else think a right cunt. "
19921,1,rt pussy 
19922,2,rt uh oh: california solar plant fry thousand bird mid-flight - hot air 
19923,1,rt ain't got type...bad bitch the thing i like 
19924,1,"rt life's bitch, that's only love know "
19925,2,rt fox news presenter mock female pilot took part campaign isi wtf 
19926,1,"rt ""let shirt go bitch aeropostale wtf wrong you ;;; "
19927,1,rt you deep the pussy ; 
19928,1,"rt ; can't believe actually killed cockroach.; smh a bitch, wa probably nigga eduardo "
19929,1,"rt yall nigga think just hang around crib nothing, bitch be getting bread "
19930,1,rt girl wanna rip dick and throw at pussy. 
19931,1,"rt put pant one leg time, like guys. then eat a plus-size model;s pussy my helicopter. "
19932,1,rt u finger bad light skin bitch 
19933,2,"rt like walking dead, with le carl more talking birds. zombie attack!!! 8230; "
19934,1,"rt ya chick always getting it wit bitch u gotta tell that shit ain;t fly, it;s costly "
19935,1,rt bitch must a 279.0 &amp; related jesus { gpa legacy rt this bitch get 8230; 
19936,1,rt nigga passing good girl hoes. 
19937,1,rt ; woman would put with little love long the man money..gross; bitch with broke abus; 
19938,2,"rt getting ready nevada hump day . real live camels, ostrich zebra - oh my! nevadahumpday #; "
19939,1,rt surprising big a pussy hulk is. bravschi 
19940,1,rt never cared how another bitch saw me. know i 
19941,1,rt bitch make bitch look like precious ;;;; thebooty ohgawd bae 
19942,1,rt bitch ha death grip this nigga balls. smh 
19943,2,"rt i'm confused. martin indi drew yellow card, i see steal tank the brazilian army open fire ; "
19944,2,"rt . declares victory introducing ""our next governor, charlie baker"" wcvb 8230; "
19945,2,rt final debate clean-up: journalist sure know to trash lobby... wcvbpoli wcvb 
19946,1,"rt not. a. fucking. charge. even. as. a. juvenile. you call michaelbrown thug this point, say ""nigger"" cuz ; "
19947,2,rt think time bring the drunken monkey 
19948,1,rt ; jus be faithful cu u never kno your bitch lmao;;;;;;;;;;;;;;;;;;;;;;;;;;; 
19949,2,rt travis always my tl ghetto ;; 
19950,1,rt want stamp bitch saying anything to be ; 
19951,2,rt people say coloured 
19952,1,"rt ""that shit break down lose good girl, guess you need bad bitch come around make up"" "
19953,1,"rt always bro nigga get crazy any weather rt weather trash"" od,but gon get c; "
19954,1,rt u talkin hoe bout bronem?............why u talkin hoe bout bronem? 
19955,0,rt bitch fallin inlove w. nigga &amp; he go get new bitch &amp; try go get new nigga try forget the ; 
19956,1,rt moment u friend zone bitch 3am calling u# u way time is please gtf my face#rich homie quan ; 
19957,1,rt school so pointless. im trying pas class get this bitch 
19958,1,rt am taking serious.... kik back nigger 
19959,1,"rt answer phone hoe, heard boutcha "
19960,0,rt not father ! every mexican/nigger love hear. 
19961,1,rt kick in cunt 
19962,0,rt many faggot here think can address by first name 
19963,1,rt wish wa bird could constantly shit the people i hate! :) 
19964,2,rt yeah know jeff's book. one he admits beating prisoner lying abo; 
19965,1,rt dude had video these bird my work fuckin 
19966,1,rt what's guy fat bitch will clearly never understand 
19967,1,"rt could never mess around someone else's man, like that's clarifying self a side hoe. "
19968,0,rt my main nigguh since digital camera selfies 
19969,1,rt can't mean something someone they hittin otha bitch 
19970,1,rt you get eye cancer reading many michael douglas pussy-juice-throat-cancer jokes? 
19971,1,rt ;jinkies lost glasses!; - velma every fucking episode scooby doo like damn bitch get contact 
19972,1,rt y'all hoe to? 
19973,2,"rt girl tweeted ""you might ghetto u bring food outside the movies"" u might stupid u pay 4.99 a b; "
19974,1,rt ugly bitch ha blood her hand her whore way 
19975,1,rt yelling feeling self centered to think themselves bitch gr8 
19976,1,rt i ride to bitch these then...homie consider a single nigga . 
19977,1,rt bitch my skechers light . 
19978,1,"rt bitch text goodmorning first, something. "
19979,1,rt neta bullshit aside need get a bad bitch 
19980,0,"rt shut nigger ass, lamar "
19981,1,"rt i'll never smoke weed willy again. invited hick, toby keith, i fucking hate mongoloid! "
19982,1,rt say nigger love 
19983,1,"rt ""bros hoes, except chick no clothes"" - everywhere "
19984,1,"rt ""my ex girlfriend telling people sell pill coke. retweet she's bitch."" - durant h "
19985,1,"rt ""i said thin mint bitch"". "
19986,2,rt settled. ding dong far superior the twinkie. 
19987,2,"rt congratulation reinforcing stereotype insecure, uneducated, uncivilized, ba; "
19988,1,rt blatantly believe men look creepy shit a ghetto mustache 
19989,1,"rt cinco de mind yo damn business, bitch "
19990,1,rt lmfaooo bitch tongue longer some nigga dick 
19991,2,"rt since know wondering, no, cracker barrel not place buy barrel full crackers. "
19992,1,"rt don't gang bang ho, jus gang bang hoe ; "
19993,1,"rt melo be bitch he leaves, well lebron jus bitch regardless lol "
19994,1,rt sometimes listen &amp; revisit old album often &amp; skim all bitch make sure i keep with ; 
19995,1,rt farra teen mom ha 2 sex tape pornhub lmao hoe 
19996,2,rt day 2 fxx;s simpson marathon ; ;bart;s dog get f; ;last exit springfield; ;;will the best consecutive 24 ho; 
19997,1,"rt almost ran fine red bitch over."" damn + lol "
19998,1,rt ; trash though?; 
19999,2,"rt criticize amanda saying n word, sure, make joke her sexual assault, don't be trash. "
20000,1,rt 50 shade shut bitch up 
20001,1,rt meet and bitch @ mansionelan 
20002,1,rt ; know bitch sell pussy 3.5's; ;;; 
20003,1,rt bitch i entertain you? cause always seem be my business 
20004,1,rt jessica dont need more liquior !!!! bitch drink forgets everything the very next day ! never fa; 
20005,1,rt u ain't sailor moon bitch 
20006,0,rt fuck islamic state!! will kill cunts;; 
20007,1,rt instagram need stop a bitch! 
20008,1,rt hate bitch constantly call ugly. shit so annoying man 
20009,1,rt nah bitch ain't gone go on and want back 5 minute later. i'm playing 2k further notice 
20010,1,rt pussy nigga get pussy nigga 
20011,1,rt the neighborhood freak throw some pussy you catch 
20012,1,rt watched follower drop like fly they started seeing shit made upset lol take salt bitch 
20013,1,"rt momma talm bout 'these kid party than parent ' ; tf duh, would think ok you pussy pop ; "
20014,1,rt ; new york bitch like thatnycshit bitchesbelike newyorkgirlsbelike hoodbitches lmfaoo;; ; https:/; 
20015,2,rt drove daughter's guinea pig the vet's morning. i'm quite handy my new callaway golf clubs. sickipedia 
20016,1,rt fuckin skyler white such bitch 
20017,1,"rt happy monday bitches. wanted to know, ""yes can"" ever fucking forget amazing strong are. "
20018,1,rt over-thinking and fuck the simplest things. lighten bitches. 
20019,1,"rt ; well ain't bout bitch ... 8221; ;;;"" bruh;;; "
20020,2,rt quan help everyone with random question computer stuff no one oop grs?! something ain't right abo; 
20021,1,"rt brush guy compliment because you have a boyfriend, a bitch "
20022,1,"rt pissed shower, checking yellow legs. "
20023,2,"rt call your dark your cold be damned, charlie brown "
20024,2,"rt lot great oldies, check ""memories more"", yankee rose, today 1:00 pm 4:00 pm eastern! 8230; "
20025,1,"rt ; lol is i fuck so many bitches;don't call a ""bitch"" "
20026,1,rt ; have hoe man. don't need though ;;;; need pick mine back ; 
20027,1,"rt ; text someone ""that pussy wa good!"" &amp; ""sorry, wrong number"" quote with response.;;; http:; "
20028,1,rt that's make fat bitch sleep night ; 
20029,1,"rt ; shit nigga complain. you got room hella nude hoes; trueeee, i'll hy; "
20030,1,rt ; boy im retard sometimes; the time * 
20031,1,rt bitch spoil 
20032,1,rt u nurse ;rt a clown boy music trash.... dare say something back bury bit; 
20033,1,"rt think imma patent disposable douche, ketchup type packages. bitch be sanitary discreet. the hoe on-the; "
20034,1,rt trey songz reply nicki minaj &gt;&gt;&gt;&gt; ... nigga spoke truth looking bitch lmao ... knew someone wa gonna ; 
20035,2,rt p72 derek jeter used hit walk-off single his final stadium at-bat. (images via htt; 
20036,1,rt at gradeschool dance tried do worm impress bitch i slammed dick the unforgiving ceramic; 
20037,1,"rt poly ratchets.. can't stand poly bitch general ; loud, annoying, they talk much.. "
20038,1,"rt ; sang you, nazi; *beaner "
20039,1,rt hoe gone a hoe ; 
20040,1,rt swear hoe ain't got nothing me ;; 
20041,1,"rt hate bitch think the shit, bitch basic the fuck;; "
20042,2,"rt ""mayonnaise colored benz push miracle whips"" "
20043,1,rt llamf cumin wit better bar already bitch boiz ;;;;; yall dun fukd da way 
20044,2,"rt ""now 5sos starting tweet hashtag, they're trash!"" vote5sos "
20045,2,rt ; only rted alex ramos aka trash gain followers; vote5sos 
20046,0,rt got called faggot buying girl tom now i'm gonna fuck person the 
20047,2,rt i'm back cause don't wanna see boy lose trash vote5sos 
20048,1,rt idkmadz tbh i've seen in recess the monkey bar i wa busy getting beat lol ! should talk more! rate ; 
20049,1,rt beef? bitch ur pussy smell like beef ;;;; 
20050,1,rt crank shitty pussy yuuuuuuuuuaaaaaaa ;;;;;;;; 
20051,1,rt ur pussy smell like dumpster juice ; 
20052,1,rt ain't got time stupid bitch ; 
20053,1,rt k michelle pussy smell like shit 
20054,2,rt only thing need life comfy shirt oreo southernshirt 
20055,1,rt bitch gorgeous 
20056,1,"rt got twitter, facebook, &amp; instagram.. fuk yuh mean ""send u pic ?.. bitch better download avi "
20057,2,"rt yankee want russell martin, he signed the pirate 2 year ago. pirate made back-to-back postseasons; "
20058,2,"rt dani alves us new gray hair talk out yellow card, telling referee, ""i but a humble senior ; "
20059,2,rt bird...it's a plane...it's supermanu nbasuperheroes 
20060,1,rt got problem smacking bitch 
20061,1,rt fuck da opps 1x fuck dear hoe 3x ; 
20062,2,"rt bird! a plane! a boat! no...it's, it's... a flying human? lakeerie cle "
20063,1,rt wanna the reason u look at phone &amp; smile a car run yo over hoe! 
20064,1,rt payback bitch really is! 
20065,1,rt eat pussy she show the vagfax 
20066,1,rt fucking nosey bitch swear lol 
20067,1,rt hope got you wanted bitch. 
20068,0,rt rt *nigga *bitch *him ; ' will never date female another niggah name her lol . wtf .; 
20069,2,rt have yet master art eating powdered donut without looking like just left charlie sheen's house. 
20070,1,"rt i'm star jones man myself, love big bitch "
20071,2,rt come wiggas soft tweets.. ; 
20072,1,rt white ppl call mexican beaner claim taking job have sugar skull tattoo :-( 
20073,2,rt a tree fall wood nobody around doe make noise? nj blow away only trash live the ... 
20074,1,rt naw deez ain't 24 hoe u gota add 4 mo ...#str8up 
20075,1,rt ;;;;; stroke game stale i gotta eat pussy like husky dike.; 
20076,2,rt m&amp;s bid most social christmas yet ;follow fairies; campaign cle marketing 
20077,1,"rt i'm gonna rock with cock out, you're gonna jam with clam "
20078,1,"rt hoe like ""go talk one your hoes"".... be like ""you one my hoes"" "
20079,1,rt know cunt nugget ;; 
20080,2,rt charlie understood ; to keep percentage ; lower.. 8230; 
20081,1,rt pussy stay wet shes around gotta lick till wetter never 
20082,1,rt lohanthony such little bitch doesnt even like girl he get followed dedicate life them i ge; 
20083,1,rt loyal girl really truly doe come smart mouth arguments. a hoe let do a you please cause g; 
20084,2,"rt again, bird a feather.... "
20085,2,rt have pink fuzzy one &amp; silky silver one. bathrobe a wonderful thing ;;; 
20086,1,rt spider-man wa bitch highkey tho 
20087,2,rt buy double stuffed oreo you be boyfriend 
20088,1,rt cumming her pussy wa love 
20089,1,"rt yeah checked connection, have fucking wifi. you check you being lil bitch nigga? "
20090,2,rt city light a charlie chaplin movie via 
20091,1,rt momma dee ain't loyal. ain't pose tell main bitch bout side bitch ; 
20092,1,rt yall nigga hoes. 
20093,1,rt his hoe thought wa over: 
20094,1,"rt hate hype bitches, like ... too early you be loud; sit tf somewhere. "
20095,1,rt awwww niggar thank so much sure mean lot ;; 
20096,1,"rt need compete other woman there's one me, shit... im bitch "
20097,0,rt the whitest person my tl you always ghetto. im sick it 
20098,2,rt wear beany winter long! no bandana till summer; 
20099,2,rt i'm a date yankee field getting kiss cam.. bucketlist 
20100,1,rt ; are biggest two faced bitch have ever met.; won't @ 
20101,1,rt people beg see women's body the minute they're seen woman now hoe oh okay 
20102,1,"rt a sideline hoe get mad, bitch shut up! wa okay being second this time, all sudden a probl; "
20103,1,"rt bitch tweet like... ""i wanna suck dick ;"" be like... ""; chill just song! bitch song is; "
20104,1,"rt confused y'all be tweeting ""i wanna bitch can roll weed &amp;smoke night with"" like wtf kind standard ; "
20105,1,rt little bitch 
20106,1,rt hoe icy;; 
20107,1,rt of hoe got much say so little; 
20108,1,rt latina pussy like 
20109,1,"rt ""what you twelve"" yeah a scale one ten bitch "
20110,2,rt score flappy bird higher the bronco score right 
20111,1,rt be negative be positive fucking smile you beautiful bitch 
20112,1,rt trust bitch wordsofadvice 
20113,2,"rt stuff broke loose, must panic share gif instead "
20114,1,"rt ""so many hoes, should an ethnicity"" "
20115,1,rt here sending hoe clean fse !!!!;;;; 
20116,1,rt wasnt put earth a bitch to like me&amp; damn sure dgaffff ;; 
20117,2,rt charlie crist lead rick scott a florida governor's race every vote matter 
20118,1,rt bae: i win don't get pussy tonight me: shiiiiiit... ;; 
20119,2,"rt prime suspect foley murder 23y/o british jihadi who, wait it ... ""declared allegiance anonymous'"" 8230; "
20120,1,"rt ;;rt used be shame be hoe/prostitute, social medium call hustling lol "
20121,2,rt trash tbh startmikevike 
20122,1,rt i to say my girlfriend would believe i dropped my hoe you? 
20123,1,"rt ohioan clowned kid like, ""it's sooo warm here! the fuck wrong minnesota?"" well bitch karma teamed wit; "
20124,1,rt sound like soulless cunt 
20125,2,rt ;if 15/16 act like those age like 20. not cute.; awk moment i thought tweet wa abo; 
20126,1,"rt think man cheating, you take to bitch house see his wifi connects; "
20127,1,rt dolph this hoe... bout rock dj holiday show!!!! memphis 
20128,0,rt ew so ugly is hoe 
20129,1,rt pussy popz severely 
20130,1,"rt flavaaaaa ya ear, hoe live lol "
20131,1,rt ya lil dumb bitch ian fwy 
20132,1,rt ha ha real name ha'sean ;; y'all get ghetto name from? 
20133,1,rt ready make today bitch. 
20134,2,"rt the trash, hope. rt dropped four new song "
20135,1,rt alex rodriguez lucky the ryan dempster hit you. going get camel break neck son a bitch 
20136,1,rt justin bieber win oscar suck ball dead dog midget dick son a bitch 
20137,1,rt tbt learn english that jabroni big bird i break fucking neck 8230; 
20138,1,rt wake you dumb son a bitch 
20139,1,rt hello are official big time pussy 
20140,1,rt sarah burke pussy b like 
20141,1,"rt u the annoying ""hit i dare you"" bitch always tryna test big 6ft linebacker dude.. girl you; "
20142,1,rt ; do nigga settle easy bitch ? like y'all wanna bitch challenge to better yoursel; 
20143,1,rt every bitch got nigga she gone always fuck with. matter what. ; 
20144,1,rt these bitch somewhere coughing like mug 
20145,1,rt espn ha jason whitlock pti kissing mister charlie justify bullshit eagle to d. jackson 
20146,1,"rt every man can't a bad bitch. in country got 100$ cash &amp; r willing go poverty roams, you ; "
20147,1,rt every time sleep two woman day prof country ha a problem educating bitch their self w; 
20148,1,rt man happy his next relationship your fucked way a blessing bitch 
20149,1,rt a got damn shame bitch wit raw dick sucking skill not wifey material. 
20150,1,rt long finger dike hoe pulling their glove instead winking bitch trying suck 
20151,1,rt man ha ever aborted baby even he her $ it. abortion bitch soon meet god &amp; baby face th; 
20152,1,"rt people r mentally stable know beat kid &amp; to talk to them. club hoe &amp; ""stop dads"" n; "
20153,1,rt wnba superstar suck pussy on top da world when stop playing &amp; da thousand r gone sett; 
20154,1,"rt bitch wit baby ask to switch seat the family could together. said ""bitch family together?; "
20155,1,"rt twitter family, promise put tour schedule today soon this pussy hustlin girl i pay service; "
20156,1,rt gay girl suck pussy bitch just took a plan b pill other day mean munching hoe ate plans; 
20157,1,rt are you kick wit y'all. check yo squad- buster &amp; blameamotherfucker bitch surround u twice a; 
20158,1,"rt and niggah the func fucccccccked upppppp ;""i'm on!!! "
20159,1,rt dat shit trash ; shirt inspired 's emoji tattoo. pre-order now: 8230; 
20160,1,rt rt game beat 40 glocc la (full video) via - bitch 40 cop can't s; 
20161,1,"rt ;; doe sza freckle her pussy too?"" "
20162,1,"rt if ain't hoe, get out trap houseeee! "
20163,1,rt ;;; rt ;;; rt bow wow look like stress saving hoe wearing down 8230; 
20164,1,rt bitch fuck wit dead beat dad long he cuttin checks; 
20165,1,rt is pussy lmao 
20166,1,rt settling is pussy 
20167,2,rt yankee doodle a farm. cotton farm 
20168,1,"rt tonight: n word cracker...which more offensive?"". probably one won't spell out, fucking hacks; "
20169,1,rt price pussy toronto ha declined one henessey bottle a quarter pounder combo large fries. 
20170,1,rt making today bitch ; 
20171,1,rt viola davis sans wig still stuntin you hoe the classically beautiful way. htgawm 
20172,1,rt bitch blew high i wa high all these drug 
20173,1,"rt joseline not sneak athea , a bitch dont like coming like &amp; you still sit yo onnat couch thats; "
20174,1,rt ; told to unfollow bitch you ain't wanna listen barbie 8221; ;;;; 
20175,2,"rt worse yet u meet bird a nice ra you're like ""something u look familiar"" lol; "
20176,1,"rt word go babe bitch, love hate you, need to forget you, my everything to you're nothing. "
20177,1,rt &amp; fuck bitch 
20178,1,rt music taste go ghetto black girl depressed white girl. 
20179,1,rt will fight bitch austin that's gringo right ain't one messing my white chocolate drop 
20180,1,"rt apr 29th 1997 released album ""kill.fuck.die"" taketheaddiction mytorturedeyes wasp heavymetal http; "
20181,1,rt kid wearing huf sock a sweat swag sweatshirt. i'm like leave pussy the rest u dude 
20182,1,rt dumb bitch ruined perfectly good sweater 
20183,1,rt ya bitch mad tell ha i'll put ha ; 
20184,1,rt mary jane only bitch 
20185,1,rt hate bitter bitch try take away someone's happiness. 
20186,1,rt bitch trying wrong bitch &amp; even knowing.. 
20187,1,"rt guy like ""man, fuck bitch!"" ; deep inside, miss ""bitch"", still love ""bitch"", &amp; want ""bitch"" ; "
20188,2,"rt royal city kushite king meroe (sudan),near river nile.it wa the seat the ruler occupied egypt 8230; "
20189,1,rt your girlfriend like bitch. don't talk that bitch. 
20190,1,"rt bitch said ""i hope snow like hell summer ; how the actual fuck you expect to happen? "
20191,1,"rt bitch u born 7 pound sephora mac ya face, that's not ya natural face "
20192,1,rt old soul? like young bitch. 
20193,1,rt rt u broke bitch expensive taste 
20194,1,rt low self esteem nigga walk around braggin bitch fucked! have something prove ppl 
20195,2,rt pointy nail game for da birds. 
20196,1,"rt had at ""eating pussy"". "
20197,1,rt dumb bitch 
20198,2,rt bird eye view today's harvest14 activities. thanks the great camera work! 
20199,1,rt bitch blew high &amp; wa all dese drugs... 
20200,1,"rt *when bae sings ""it ain't nun cut bitch off"" too much enthusiasm* "
20201,1,"rt always bitch the opposite sex we're equally a scandalous. all, a large sum. hypocrisy it; "
20202,2,rt full set (except last song) southern darkness fest last month. who's ape guitar? 8230; 
20203,2,"rt dreigdwergen, haatsmurfen en de roze khmer: hoe twitter een slagveld werd via "
20204,2,rt fairy tale doe deny existence sorrow failure... 
20205,1,rt aye little bitch y'all nigga hirin? ;;; 
20206,1,rt da hoe at... c'mon thru hatchy's utica tdt to rock dis biiaaaatch. tdthoe teamspade highgang 
20207,2,rt their any report an aerosolized virus turn ape intelligent? seems like kind day. 
20208,2,"rt found cheese cracker sandwich the cabinet, year expired. ate anyway. i die tonight, will the worst l; "
20209,2,rt pier morgan charlie sheen: ;you taking cocaine;; charlie sheen: ;i wasn;t taking it. had pay it.; via ... 
20210,1,"rt nigga tell hoe he's taken , he's a real nigga . "
20211,1,"rt could never kiss to bitch follow being someone. my cup tea , hoe look foolish "
20212,2,rt charlie crist refuse back from race-based attack gop 
20213,1,rt the pussy good &amp; u forget pull 
20214,1,rt shut fuck dumb bitch 
20215,2,rt will track sweeping this yellow. 
20216,2,rt okay okay but. trans bird 
20217,1,"rt hate ""i text first"" type bitch "
20218,1,rt squad bitch nigga 
20219,1,rt fucked ur bitch i got bingo 
20220,1,"rt ""damn girl pussy talkin"" ;;; im keeled nigga "
20221,1,"rt ridin round blowin loud, fuck hoe the crowd. rt lil reese's verse my lil nigga a str8 hip hop classic "
20222,1,"rt thots keep saying nigga want pussy;;....well bitch wtf else doe broke, non cooking, have off; "
20223,1,rt 1? smh ; rt ; yoo ;; 8221; a fuckin ego bust. pussy 
20224,2,rt alabama overrated yr last 2 week ha shown many chink their armor wv gave hell 
20225,0,"rt ""you trash"" me: "
20226,1,rt all know rt bitch never gonna b happy following social site 
20227,1,"rt want hot body? want bugatti? better born wealth, bitch. "
20228,1,rt possum hoe .. 
20229,1,rt you still up nig 
20230,2,rt wanna eat weed brownie then ask self i really wanna spend countless hour watching documentary sea tu; 
20231,1,rt wish made hoe fax . id like show the hoe fax dateing girl . 
20232,1,rt bitch fuck nigga money knowing ain't buying shit. won't fuck broke nigga would give his; 
20233,1,"rt i'm really chill. talk everyone, i'm far being stuck bitch. "
20234,1,rt used be shit now ain't shit bitch 
20235,1,rt he's beaner a nigga 
20236,1,rt these bitch got birkins don't even car the island.. let alone furniture 
20237,1,"rt where'd get beauty scar tough guy, eating pussy .. scarface "
20238,1,rt jen: bitch daquan dropped kid today keisha: bitch don't got kid jen: no bitch swallowed em 8230; 
20239,1,rt $ &gt; bitch 
20240,1,rt hoe got chill 
20241,1,"rt like, you're hoe, do u sleep night? "
20242,2,"rt update: collegian dressed yellow teletubby face charge break-in, theft chinese food leftovers... 8230; "
20243,1,rt icepick punk bitch blood the mosh pit 
20244,2,rt i throw away paperball perfectly the trash can: 
20245,1,rt somebody find bitch &amp; fuck her. ain't no good dick fucking this fat nigga. http:/; 
20246,1,rt bad bitch get free night weenie hut jr 
20247,1,rt hoe my jitterbug 
20248,1,rt need bad bitch know 2 treat pokemon master right 
20249,1,rt bitch ain't loyal. 
20250,1,rt have never screamed much like little bitch from fucking video game im leaving earth i-g-g-bye 
20251,1,rt charles manson's fiancee have difficult time planning honeymoon. charlie can't surf. 
20252,0,rt fuck say bitch? will kill 
20253,1,"rt bitch hanging the salty spatoon, tweetin ""y can't find good guy :-(:-(:-("" "
20254,1,rt guy all best love nig nog indyfam 
20255,1,rt recent study shown ur lil bitch 
